domain,specification,repeat,fold,n_train,n_test,train_prompts,test_prompts,r2,rmse,mae
pooled,H+D,15,1,1191,299,399,100,0.26149353279212795,0.44676620246847154,0.30785786030433376
pooled,H+D,15,2,1192,298,399,100,0.16698974312535697,0.40998523709152096,0.3300704242965073
pooled,H+D,15,3,1193,297,399,100,0.29243815212906976,0.4690457707071964,0.3262861793733904
pooled,H+D,15,4,1194,296,400,99,0.2683239532529338,0.5223194038500154,0.3478843291216084
pooled,H+D,16,0,1194,296,399,100,0.280258123341791,0.4664081832004746,0.3307103086752207
pooled,H+D,16,1,1191,299,399,100,0.26477758205745894,0.5200508628404303,0.34203280020593135
pooled,H+D,16,2,1190,300,399,100,0.1757404897823256,0.5286490009058976,0.3663563455497565
pooled,H+D,16,3,1191,299,399,100,0.264731748333229,0.40040913937804334,0.31445537719499467
pooled,H+D,16,4,1194,296,400,99,0.316853777518184,0.42957311884310523,0.3237306671883314
pooled,H+D,17,0,1191,299,399,100,0.26999086110339376,0.5308569661179476,0.3406103563194475
pooled,H+D,17,1,1192,298,399,100,0.2552461328079363,0.4594890899975723,0.34389836672571256
pooled,H+D,17,2,1192,298,399,100,0.2974816983532881,0.49131577096838125,0.32595910525150545
pooled,H+D,17,3,1191,299,399,100,0.17147615716803155,0.46464737428510694,0.3529555582294873
pooled,H+D,17,4,1194,296,400,99,0.19536576210493362,0.41653727126142204,0.32586220053374754
pooled,H+D,18,0,1192,298,399,100,0.3019226024025713,0.4173349252238871,0.321281253324207
pooled,H+D,18,1,1191,299,399,100,0.21916034953373575,0.5226766709073619,0.359015308167311
pooled,H+D,18,2,1192,298,399,100,0.2361246588342547,0.4322940636014681,0.3274361913057543
pooled,H+D,18,3,1191,299,399,100,0.25287435514468226,0.4851140013816694,0.32910974566347995
pooled,H+D,18,4,1194,296,400,99,0.2160018338561973,0.5105911977254948,0.3464786815727523
pooled,H+D,19,0,1191,299,399,100,0.18378960077333417,0.5032470331346095,0.3453879621157292
pooled,H+D,19,1,1191,299,399,100,0.2361517659714537,0.4501023867875987,0.3318325618475232
pooled,H+D,19,2,1193,297,399,100,0.30177631335031996,0.4244698152480004,0.3222767702693371
pooled,H+D,19,3,1190,300,399,100,0.2530719204883768,0.4644132131619673,0.33815752380001013
pooled,H+D,19,4,1195,295,400,99,0.2518162058934974,0.5243127238894217,0.34994938800413583
pooled,H+F,0,0,1191,299,399,100,0.5260075891701224,0.39337697578214303,0.3044548444270425
pooled,H+F,0,1,1191,299,399,100,0.39517728253383844,0.38978446874997774,0.304210966189336
pooled,H+F,0,2,1191,299,399,100,0.4399679931928343,0.4525528091165099,0.32682893523164036
pooled,H+F,0,3,1192,298,399,100,0.4908275704780608,0.3616032762183828,0.2830360236525086
pooled,H+F,0,4,1195,295,400,99,0.5597982415071907,0.3612481598346598,0.28770705066648417
pooled,H+F,1,0,1190,300,399,100,0.5008239467884736,0.34251766776326403,0.27691749002541644
pooled,H+F,1,1,1195,295,399,100,0.5423317870199603,0.34503624032035646,0.2757474613940156
pooled,H+F,1,2,1192,298,399,100,0.3417277798004317,0.423293612080089,0.3139502487402309
pooled,H+F,1,3,1190,300,399,100,0.5195783076940528,0.42638900363984594,0.32703754982326527
pooled,H+F,1,4,1193,297,400,99,0.5091142258338258,0.4164112586245193,0.3128717785358022
pooled,H+F,2,0,1191,299,399,100,0.5992078669065595,0.3854516417620764,0.29564077142547407
pooled,H+F,2,1,1190,300,399,100,0.4473269574848272,0.3715033517200156,0.29538620696848866
pooled,H+F,2,2,1193,297,399,100,0.47347715660711376,0.4064621778408982,0.31135798083350197
pooled,H+F,2,3,1192,298,399,100,0.4538829753400322,0.4151552760768951,0.3042057999293868
pooled,H+F,2,4,1194,296,400,99,0.3854354745925008,0.38694375684669824,0.3010220787904746
pooled,H+F,3,0,1190,300,399,100,0.4507141307621578,0.35565849876930006,0.284737572158509
pooled,H+F,3,1,1190,300,399,100,0.4207828338448052,0.37496247551434714,0.29402159479663176
pooled,H+F,3,2,1191,299,399,100,0.3985597306112957,0.4081891103928204,0.3039218327161459
pooled,H+F,3,3,1193,297,399,100,0.515670224080921,0.4066668160711035,0.30275034925634814
pooled,H+F,3,4,1196,294,400,99,0.5523622850858683,0.4253884152381434,0.3251171651967167
pooled,H+F,4,0,1190,300,399,100,0.5329296419329544,0.4419106503846598,0.31525389227878114
pooled,H+F,4,1,1190,300,399,100,0.5215444618140792,0.38429139174532706,0.2987424375311207
pooled,H+F,4,2,1190,300,399,100,0.4837119084431394,0.4002439828610879,0.31381821302174184
pooled,H+F,4,3,1194,296,399,100,0.4001961672363239,0.3697554234162548,0.2905173488614314
pooled,H+F,4,4,1196,294,400,99,0.40631418085010107,0.3701807039674697,0.2900970886634573
pooled,H+F,5,0,1194,296,399,100,0.48078858665831037,0.383141492554575,0.291135442817144
pooled,H+F,5,1,1190,300,399,100,0.45290546777654384,0.36076833178088147,0.2850458056407353
pooled,H+F,5,2,1191,299,399,100,0.5031306579332495,0.39329551963373954,0.29747322557829653
pooled,H+F,5,3,1190,300,399,100,0.45237694039163245,0.43056670357485066,0.337075087768894
pooled,H+F,5,4,1195,295,400,99,0.5266756697947048,0.3942415308160507,0.2939505899370225
pooled,H+F,6,0,1192,298,399,100,0.46049724332809117,0.36483209494888624,0.2839001942933029
pooled,H+F,6,1,1193,297,399,100,0.5410083048082808,0.41674799336141266,0.3156776532973697
pooled,H+F,6,2,1190,300,399,100,0.453901953241007,0.394401764741258,0.30407292774645156
pooled,H+F,6,3,1191,299,399,100,0.4973073542411224,0.4026650828171971,0.3082317723372527
pooled,H+F,6,4,1194,296,400,99,0.45439092795881353,0.3801243079406779,0.2938213085758737
pooled,H+F,7,0,1190,300,399,100,0.4296895984365431,0.3846758700176552,0.296310294170305
pooled,H+F,7,1,1191,299,399,100,0.36565159218346466,0.38936197640051995,0.2991696198076979
pooled,H+F,7,2,1194,296,399,100,0.49075206736414034,0.38638129428834267,0.3001217462822363
pooled,H+F,7,3,1191,299,399,100,0.5524550220324802,0.40036458061198277,0.30321489533942264
pooled,H+F,7,4,1194,296,400,99,0.5052447128878627,0.41399588366408424,0.31538516580997167
pooled,H+F,8,0,1192,298,399,100,0.6138729585182379,0.3389074044150529,0.27280361315246643
pooled,H+F,8,1,1190,300,399,100,0.48212899770626483,0.40733970954232146,0.31632337315160064
pooled,H+F,8,2,1193,297,399,100,0.4667936885579659,0.43624183835270675,0.3324144715142413
pooled,H+F,8,3,1192,298,399,100,0.4046167160406018,0.38200668929108217,0.287886870795598
pooled,H+F,8,4,1193,297,400,99,0.4423430408096881,0.39218246507597715,0.2993009560292936
pooled,H+F,9,0,1193,297,399,100,0.3896666902291248,0.3589636805627469,0.2863615658649182
pooled,H+F,9,1,1190,300,399,100,0.4781386034438435,0.405855811315539,0.3243912512403402
pooled,H+F,9,2,1190,300,399,100,0.4810467240037555,0.41447629866059854,0.2993149001861798
pooled,H+F,9,3,1192,298,399,100,0.5452176683259564,0.3935810203072247,0.3026706783792531
pooled,H+F,9,4,1195,295,400,99,0.4574093964548941,0.3958630109830326,0.2966336432402548
pooled,H+F,10,0,1193,297,399,100,0.43088794158643917,0.4466759027370415,0.3246965314708866
pooled,H+F,10,1,1190,300,399,100,0.5750593069935432,0.37399410407746136,0.2950619650000963
pooled,H+F,10,2,1190,300,399,100,0.5126590563858491,0.3962210812058879,0.3080922624217083
pooled,H+F,10,3,1194,296,399,100,0.4193556824834894,0.35395012596513187,0.2775974630680771
pooled,H+F,10,4,1193,297,400,99,0.4611276771621581,0.3892837364656305,0.3025924183808521
pooled,H+F,11,0,1192,298,399,100,0.5758108350626602,0.33558649682579855,0.27003380466844173
pooled,H+F,11,1,1192,298,399,100,0.5069327596585178,0.39718031260151293,0.3015323586745419
pooled,H+F,11,2,1190,300,399,100,0.44676443440380387,0.3988940333532608,0.3071502653382599
pooled,H+F,11,3,1193,297,399,100,0.43821371328098113,0.3918974075074507,0.29801824742461736
pooled,H+F,11,4,1193,297,400,99,0.44574924817297035,0.4423676233679736,0.33388118913171305
pooled,H+F,12,0,1191,299,399,100,0.4219472399038008,0.4253918581445785,0.3165639983286083
pooled,H+F,12,1,1194,296,399,100,0.4091576921746707,0.34088816596665034,0.27486183728450836
pooled,H+F,12,2,1190,300,399,100,0.5700817249517938,0.36960359644996815,0.29614022340250257
pooled,H+F,12,3,1192,298,399,100,0.5069032313964064,0.4467941479225254,0.3218338607878326
pooled,H+F,12,4,1193,297,400,99,0.47305420481635363,0.3752375689411984,0.29575240335216674
pooled,H+F,13,0,1191,299,399,100,0.48634327015402246,0.4201514603613479,0.3184316283117004
pooled,H+F,13,1,1191,299,399,100,0.512350224174617,0.38237238450282346,0.2923773339190876
pooled,H+F,13,2,1190,300,399,100,0.5549531793059176,0.3344235028357024,0.2746101685366732
pooled,H+F,13,3,1192,298,399,100,0.46127927543380665,0.4336995875399262,0.3140394800556917
pooled,H+F,13,4,1196,294,400,99,0.39805376459618025,0.38903454198581555,0.30896166441232564
pooled,H+F,14,0,1193,297,399,100,0.46236164597210383,0.3820469774928591,0.2974268689449342
pooled,H+F,14,1,1191,299,399,100,0.4390575078012392,0.3718034077899056,0.28914677176973497
pooled,H+F,14,2,1191,299,399,100,0.3909176918591186,0.4099972575976333,0.301710160386087
pooled,H+F,14,3,1192,298,399,100,0.49512082315931916,0.4261607750371748,0.3308640584702884
pooled,H+F,14,4,1193,297,400,99,0.5877558200688124,0.37576896178427927,0.2913680397140607
pooled,H+F,15,0,1190,300,399,100,0.5676347273974156,0.38465620039917753,0.299199266737356
pooled,H+F,15,1,1191,299,399,100,0.43232657935867114,0.39169897978070317,0.30508070082459704
pooled,H+F,15,2,1192,298,399,100,0.35724624639271896,0.3601350202365359,0.28637635566224934
pooled,H+F,15,3,1193,297,399,100,0.5423124968034214,0.377239836446386,0.291493054877369
pooled,H+F,15,4,1194,296,400,99,0.4629819136379346,0.4474774942311865,0.32835157758231415
pooled,H+F,16,0,1194,296,399,100,0.405938979326638,0.4237339915970659,0.3271710075801582
pooled,H+F,16,1,1191,299,399,100,0.5305953272749326,0.4155374354243621,0.3034115432643444
pooled,H+F,16,2,1190,300,399,100,0.5192041780644495,0.4037530117722319,0.3107997913066679
pooled,H+F,16,3,1191,299,399,100,0.40507326224301454,0.3601743812139637,0.2859029810301732
pooled,H+F,16,4,1194,296,400,99,0.5113082333296157,0.3633270832955066,0.28449775284451284
pooled,H+F,17,0,1191,299,399,100,0.5579034637272603,0.41311591706499184,0.29836027458108
pooled,H+F,17,1,1192,298,399,100,0.5246431369973437,0.3670951990825784,0.2865060898384867
pooled,H+F,17,2,1192,298,399,100,0.5099785332128607,0.41033582614392,0.31202015043398457
pooled,H+F,17,3,1191,299,399,100,0.40720211429791664,0.39302873621095874,0.30735110496428897
pooled,H+F,17,4,1194,296,400,99,0.2937510432684144,0.3902415636713165,0.30424657031600694
pooled,H+F,18,0,1192,298,399,100,0.47829131169457295,0.36078375728668866,0.2876255298441932
pooled,H+F,18,1,1191,299,399,100,0.5888937199124691,0.3792531901935044,0.29803467168599784
pooled,H+F,18,2,1192,298,399,100,0.33223983923141387,0.4041832194650959,0.32591437619926683
pooled,H+F,18,3,1191,299,399,100,0.39701747779818697,0.4358121658993825,0.30305105876236604
pooled,H+F,18,4,1194,296,400,99,0.5440284150279064,0.3893899064837045,0.2982587741119754
pooled,H+F,19,0,1191,299,399,100,0.39587668658219055,0.4329551990815556,0.31463678755459923
pooled,H+F,19,1,1191,299,399,100,0.4978635762173951,0.3649376230734932,0.284132761398463
pooled,H+F,19,2,1193,297,399,100,0.5062652915535661,0.3569409313445859,0.2740060649901284
pooled,H+F,19,3,1190,300,399,100,0.4320828189905287,0.4049558508182526,0.3284172886129353
pooled,H+F,19,4,1195,295,400,99,0.5602690619970221,0.401957151394418,0.304559577870393
pooled,H+E+D,0,0,1191,299,399,100,0.27415064408055545,0.48679542841058826,0.33458000933325727
pooled,H+E+D,0,1,1191,299,399,100,0.21268302456983668,0.444718596553705,0.342459900211386
pooled,H+E+D,0,2,1191,299,399,100,0.22684508940287607,0.5317360439173904,0.3657567333720361
pooled,H+E+D,0,3,1192,298,399,100,0.29679524468528895,0.4249529185579102,0.30844566683356806
pooled,H+E+D,0,4,1195,295,400,99,0.2976017667160845,0.45632205771287504,0.329639964940038
pooled,H+E+D,1,0,1190,300,399,100,0.3022627738876472,0.40495060665447774,0.319992742105659
pooled,H+E+D,1,1,1195,295,399,100,0.3590306177001318,0.4083268894136128,0.31402118948696905
pooled,H+E+D,1,2,1192,298,399,100,0.2448938754246205,0.4533597363754622,0.3315108116426232
pooled,H+E+D,1,3,1190,300,399,100,0.23589659535726382,0.5377380388537707,0.36582501681253693
pooled,H+E+D,1,4,1193,297,400,99,0.22383022564476507,0.5236132202207664,0.3475723619915597
pooled,H+E+D,2,0,1191,299,399,100,0.25867074476702456,0.5242227630342069,0.352078641333672
pooled,H+E+D,2,1,1190,300,399,100,0.19036487977954297,0.4496486199362882,0.34470013281692
pooled,H+E+D,2,2,1193,297,399,100,0.35948839479249917,0.44830649644571163,0.333691648757131
pooled,H+E+D,2,3,1192,298,399,100,0.2199698846764392,0.49616187372917386,0.3382396995276516
pooled,H+E+D,2,4,1194,296,400,99,0.27080266806327946,0.4214893790595306,0.31422776358904775
pooled,H+E+D,3,0,1190,300,399,100,0.27850553704795067,0.4076153017582614,0.32617035393380417
pooled,H+E+D,3,1,1190,300,399,100,0.22898427744837835,0.4326121501175047,0.31754888505964746
pooled,H+E+D,3,2,1191,299,399,100,0.28726379714852923,0.44435448965824376,0.3233654147756843
pooled,H+E+D,3,3,1193,297,399,100,0.24446026168980683,0.507921745288474,0.3554329272995591
pooled,H+E+D,3,4,1196,294,400,99,0.28034430414864975,0.5393674164632195,0.35959201717139005
pooled,H+E+D,4,0,1190,300,399,100,0.25766312747518605,0.5571136916174375,0.36667917095932884
pooled,H+E+D,4,1,1190,300,399,100,0.2717516042082505,0.4741105632435621,0.3427951964659872
pooled,H+E+D,4,2,1190,300,399,100,0.27688623276598245,0.47367675476082866,0.3367837393796589
pooled,H+E+D,4,3,1194,296,399,100,0.2810367841855401,0.4048212206682778,0.30987348492031547
pooled,H+E+D,4,4,1196,294,400,99,0.23167672397327388,0.4211215192148373,0.32225382849824324
pooled,H+E+D,5,0,1194,296,399,100,0.3198463117214876,0.4385212063532326,0.32167652681480524
pooled,H+E+D,5,1,1190,300,399,100,0.28960319675321744,0.4111002304699056,0.318420885220986
pooled,H+E+D,5,2,1191,299,399,100,0.2662840260473829,0.477927351734406,0.3352571372533589
pooled,H+E+D,5,3,1190,300,399,100,0.2796376170214362,0.493827295796253,0.349509254826859
pooled,H+E+D,5,4,1195,295,400,99,0.22256940556923166,0.505258666763844,0.35060254064548846
pooled,H+E+D,6,0,1192,298,399,100,0.3123059136194688,0.4119019498823095,0.3145418621015334
pooled,H+E+D,6,1,1193,297,399,100,0.29211671453626153,0.5175495466449314,0.3688011478631519
pooled,H+E+D,6,2,1190,300,399,100,0.21630148169887498,0.47247414823137746,0.3402002471854721
pooled,H+E+D,6,3,1191,299,399,100,0.33197048328568546,0.464184389983606,0.32996000794295754
pooled,H+E+D,6,4,1194,296,400,99,0.2020737820406685,0.45969123029316483,0.32332142118994217
pooled,H+E+D,7,0,1190,300,399,100,0.25196867467302553,0.4405540428952749,0.33465589493471176
pooled,H+E+D,7,1,1191,299,399,100,0.2549445363431274,0.42197227041143565,0.3164459819957872
pooled,H+E+D,7,2,1194,296,399,100,0.33123307495929155,0.44278086948258616,0.30498862001423793
pooled,H+E+D,7,3,1191,299,399,100,0.24294517049401765,0.5207160600465388,0.37223064206730905
pooled,H+E+D,7,4,1194,296,400,99,0.2651246948455642,0.5045539701080651,0.3502655402571075
pooled,H+E+D,8,0,1192,298,399,100,0.39605945667350706,0.4238508332808404,0.3091177598740164
pooled,H+E+D,8,1,1190,300,399,100,0.23821682425864532,0.49403946293512796,0.36229375042782647
pooled,H+E+D,8,2,1193,297,399,100,0.2780918334490833,0.5075988757234332,0.35191701257728314
pooled,H+E+D,8,3,1192,298,399,100,0.2697100629341025,0.4230778683019708,0.3127532486621095
pooled,H+E+D,8,4,1193,297,400,99,0.16204306689338333,0.4807457550301193,0.3384506914430101
pooled,H+E+D,9,0,1193,297,399,100,0.265302802430075,0.3938412169624918,0.30981017310768816
pooled,H+E+D,9,1,1190,300,399,100,0.2876795224487101,0.47416762438299775,0.34282327535212004
pooled,H+E+D,9,2,1190,300,399,100,0.22993176273392824,0.504893962356218,0.3473182893879547
pooled,H+E+D,9,3,1192,298,399,100,0.2846747063525583,0.49361022358447965,0.34155327588211526
pooled,H+E+D,9,4,1195,295,400,99,0.21772202072595725,0.4753235609281162,0.3397919538445915
pooled,H+E+D,10,0,1193,297,399,100,0.26213502569971303,0.5086067008352968,0.3467554419425632
pooled,H+E+D,10,1,1190,300,399,100,0.25469508147858244,0.4952991565853966,0.33746493709410236
pooled,H+E+D,10,2,1190,300,399,100,0.3302620193010085,0.4644870315273335,0.3487053814940747
pooled,H+E+D,10,3,1194,296,399,100,0.1666418345573104,0.42403609724873675,0.3281780724820758
pooled,H+E+D,10,4,1193,297,400,99,0.2721905355682259,0.45240997339434735,0.3181151876842482
pooled,H+E+D,11,0,1192,298,399,100,0.3540656190649223,0.41411302702298775,0.3042791295054931
pooled,H+E+D,11,1,1192,298,399,100,0.20739703286369127,0.5035730571251827,0.3549183337729262
pooled,H+E+D,11,2,1190,300,399,100,0.31224210102359085,0.44475443542461834,0.3228695092527519
pooled,H+E+D,11,3,1193,297,399,100,0.32765886257548005,0.42872782024107553,0.3125214003495347
pooled,H+E+D,11,4,1193,297,400,99,0.17842909967671938,0.5385830884627654,0.384304869584703
pooled,H+E+D,12,0,1191,299,399,100,0.2403966751996074,0.48763948315186095,0.35031924364497874
pooled,H+E+D,12,1,1194,296,399,100,0.19810806340513787,0.397131243040392,0.31480871704285956
pooled,H+E+D,12,2,1190,300,399,100,0.344459566638015,0.4563972060910609,0.3290965644495825
pooled,H+E+D,12,3,1192,298,399,100,0.25654203059126,0.5486174389816533,0.3585614804613545
pooled,H+E+D,12,4,1193,297,400,99,0.25117106387310595,0.44731622479964234,0.32982617136087067
pooled,H+E+D,13,0,1191,299,399,100,0.18563502626449702,0.5290283295686908,0.38132989827798747
pooled,H+E+D,13,1,1191,299,399,100,0.2643518815890429,0.4696426924073303,0.33525436068093584
pooled,H+E+D,13,2,1190,300,399,100,0.33739768565187733,0.40805660717133135,0.3161469809121823
pooled,H+E+D,13,3,1192,298,399,100,0.28708377827209874,0.49891483299986444,0.3282646435017704
pooled,H+E+D,13,4,1196,294,400,99,0.29557154481797077,0.4208504129763145,0.31461082634175824
pooled,H+E+D,14,0,1193,297,399,100,0.3280289296129143,0.427117076164803,0.3090786459956445
pooled,H+E+D,14,1,1191,299,399,100,0.27487118293034685,0.422728743229151,0.3110679618706348
pooled,H+E+D,14,2,1191,299,399,100,0.2621942987376922,0.4512466209356769,0.32029215733590477
pooled,H+E+D,14,3,1192,298,399,100,0.25794984292300494,0.5166499298266221,0.37852617622535834
